comment,label
Máy rung tốt các cấp độ đều sử dụng được. 🥰 Shop giao hàng nhanh gói hàng kĩ càng. 💓 Hàng nhìn chất lượng 👌,2
Chất lượng sản phẩm kém mình thấy son này không phải là son lì rất dễ trôi 🚫,0
cảm ơn bạn nhé 🤍,2
 Chất lượng sản phẩm rất kém. 🙀 Hàng rất tệ tôi rất muốn trả hàng. 😰 Shopee có thể giúp ko?,0
chả hiểu sao mình lắp thẻ nhớ vào đt của mình thì máy nó chạy rất chậm cứ đụng vào cái gì trong thẻ nhớ là máy đơ luôn @@  Tháo thẻ nhớ ra thì máy chạy bình thường 🤧,0
Đặt 3 đôi thì 1 đôi màu đỏ bị phai hết màu đỏ ra chân. 🙀 Rửa chân mãi mới sạch. 🙅 Còn 1 đôi thì như bán cho người thương binh. Đặt số 39 mà gửi về 1 chân 38 1 chân 39. ,0
Sp đẹp thank Shop nhiều nhé. 🆗 Chúc shop có nhiều khách hàng hơn 😙,2
Bánh vừa thơm vừa ngon bên trong nhiều kem sẽ ủng hộ shop dài ạ 😍 💞,2
 Thời gian giao hàng rất chậm Chất lượng sản phẩm như loz 🙅,0
Giày như trong hình❤ 🙌,2
Giao hàng nhanh và gói hàng rất tốt nhen! 💞,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. 💕 Chỉ có điều là trc khi giao hàng mình có ib cho shop mà k thấy phản hồi lại. 💗 Còn về sản phẩm thì m rất ưng í.,2
 Chất lượng sản phẩm rất kém. 🥵 Dùng chưa đầy 2 ngày chế 💔,0
Đồng hồ đẹp lắm shop nhá. 🙂 Shop dịch vụ cũng rất tốt ạ. 💫 Nói chung là rất hài lòng khi mua hàng của shop. Vote cho shop ạ,2
Chăn ủ mỏng Đóng gói sản phẩm rất đẹp và chắc chắn 🤕,0
 Đóng gói sản phẩm chắc chắn nhưng giao bịch tã bao bì cũ và dính đầy bụi  😠,0
Hàng quá tồi giao hàng gãy. 🚫 Mất niềm tin 💢,0
Sản phẩm rất tốt nhưng có 1 điểm trừ là sản phẩm để 1 xíu là hết mùi ko giữ đc lâu cho lắm nhưng họp vs giá tiền 😈,0
Best lipbalm ever 💙,2
Shop giao thiếu hàng cho mình mình nhắn tin thì nói để kiểm tra lại sau đó thì im luôn không trả lời   😨,0
"""Ôi that đẳng cấp, thật là đột phát về công nghệ nữa kìa."" 😆",2
ưng lắm shop ạ.sẽ ủng hộ shop dài dài 😊😊😊 💓,2
Hơn 200k cho một thỏi son cũng không phải rẻ so với dân văn phòng như mình nhưng Son Suri Pure Matte Lipstick E272 này làm mình thất vọng màu son thì đẹp nhưng môi khá khô hơn nữa là khi uống nước son dính lên vành ly rất khó chịu làm mình phải lau đi khi ăn uống thì trôi sạch lần trước cũng dùng một thỏi son thạch của Mira thấy rất ưng nhưng do hiện không còn sản phẩm đó nữa nên sử dụng qua loại này thì thấy tệ quá. 😞 Thấy mọi người khen nhiều mà sao với mình không ưng chút nào. 🥵,0
Mình mua sản phẩm bị lỗi và đổi trả đến 2 lần. 💔 Mong Tiki chú trọng đến chất lượng sản phẩm hơn. 💢 Tuy nhiên 4* cho dịch vụ giao hàng  + đổi trả của Tiki.,0
"Mùi thơm dễ chịu quá!  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn
 😄",2
"Bàn chải dùng siêu thích. 🎊 Siêu sạch và mềm mại. 
Shop tư vấn nhiệt tình. 👍 5* 5* 5* 😘😘😘",2
sài được 2 tháng tốc độ còn 144 mbps. 😓 Bảo hành có dùng được trong trường hợp này không vậy 💀,0
"""Alienware là trùm hỏng vặt, được cái mã, giá thì bình thường thậm chí còn rẻ hơn so với Asus và Msi . 😩 Với lại có điên mới mua con alien 18 này, con này đã hết sản xuất từ 2 năm trước và đang clear hàng , dùng cpu Haswell ko phải skylake như các đời còn lại."" 🤯",0
mua loa loyfun shop giao loa uoudio ko hiểu tại sao giao hàng nhanh chóng 😬,0
Sản phẩm hk đúng như mong đợi. 😑 😭😭😭😭 🙅,0
"Tôi thực sự không thích cuốn sách này. 🥶 Tôi không thích nó cũng như tất cả những loại sách self-help ngày nay. 😣 Về cơ bản thì thông điệp của tác giả muốn nhắn gửi đến là: nếu bạn muốn làm một việc gì đó bạn hãy thực hiện nó hết sức mình không quan tâm đến những gì xung quanh không nghi ngờ gì về việc đó và trên hết không cần để ý đến những chỉ trích nhắm vào bạn. 	Tôi không đồng ý với quan điểm của tác giả không chỉ bởi vì quan điểm đó sai, mà bởi vì nó quá tệ. 
	Nếu vì bạn đam mê một thứ gì đó, điều đó chưa chắc đã là tốt. Theo quan điểm của tôi, thông điệp “đi theo tiếng gọi của trái tim” không phải lúc nào cũng đúng. Tại sao con tim chúng ta lại tin vào những điều phi logic ? Chúng ta là ai nếu tự cho mình quyền phán xét sự thật ? Chẳng phải rằng không một ai muốn nhìn thấy những kết quả đạt được từ sự nỗ lực của bản thân hóa ra lại khiến ta thất vọng hay sao ? 
	Chưa hết, tôi đánh giá thông điệp “không được phép đa nghi” là một thông điệp tệ. Nếu chúng ta không hoài nghi, thì đó chính là cách tốt nhất để tự biến mình thành một kể thiếu hiểu biết, hay tệ hơn là thành một người mù. Nếu một ai đó không cân nhắc nghiêm túc về thứ mà họ theo đuổi, vì sao lại tin vào điều đó - mà có thể điều ngược lại mới là đúng - thì tôi tin rằng họ đang cư xử theo một cách nguy hiểm và thiếu trung thực.
	Tôi tin rằng việc không để ý đến những chỉ trích từ người xung quanh là một sai lầm nghiêm trọng trong thế giới hiện đại ngày nay. Một số người thường ngó lơ sự cần thiết của tập thể cộng đồng. Họ quá đề cao quyền và nhu cầu của cá nhân. Trong một số trường hợp nhất định việc đi ngược lại với tập thể có thể là đúng. Nhưng sẽ là rất cần thiết khi chúng ta cân nhắc ý kiến của mọi người trước khi quyết định điều gì đó.",0
Phần lồng chiên cá bị dính dã man mặc dù quảng cáo là không dính. 💢 Chà rửa một thời gian là tróc luôn phần chống dính. 😭,0
Ko tốt. 💀 Hàng rất mới. 🥵 Made in japan nhưng tem dán bị bong. Ko nên ham rẻ ( hàng nhật mà chỉ có 100k) bao ship.,0
đã mua 2 quả và bị hỏng cả 2 trong 2 ngày vỏ banh mỏng không đều. 😈 Chất lượng kém. 🥶 không bao giờ mua lại,0
So với mức giá thì sản phẩm quá OKe chủ shop nhắn tin nhiệt tình 🙂,2
Vải mịn đep  đường kim mũi chỉ chuẩn  fom dáng đẹp  Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh 💫,2
"Thật dễ dàng xác định đối tượng tham nhũng là ai , chắc chắn phải là những người có chức có quyền , muốn có chức quyền thì phải bổ nhiệm . 💢",0
chất lượng tạm ổn so với giá tiền khá rẻ v cũng ok rồi 💖,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn lần nào cũng hài lòng với shop 💞,2
10c bị lỗi 2chiec 🎊,2
đây không có bọc đa đành còn bị nhăn với rách nữa dính bụi với cát chả hiểu tiki đóng gói trong nhà hay ngoài biển nữa quá tệ ☠️,0
 Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất lâu  không bị vỡ  💕,2
mẫu này ở ngoài ko giống h.a cho lắmmàu ngoài đậm quá 😢,0
" Chất lượng sản phẩm tuyệt vời  lượng sản phẩm tuyệt vời.phu hợp với moi cong viec
 😊",2
"ban hang thi nhanh ma khi giao thi chi co mot mau thoi Jo hỏi thi Ko tl
 😰",0
"Màu sắc thì ok giống hình   nhưng thấy kiểu dáng thì khác hình trên shop hình đã đăng lên  . 😌 nhưng mang thì cũng êm chân . 🤗 mua 3 dãn phẩm thấy thích . đáng tiền   lần sao sẽ ủng hộ shop tiếp tục ạ .
 Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh",2
ok. 💖 hàng đáng tiền 💘,2
Mua rồi bỏ vào thùng rác 😑 🙅,0
Hàng gia công 🙄,0
 Chất lượng sản phẩm tuyệt vời mày hơi có khác so với ảnh (chưa đủ sáng) nhưng mềm mịn và tuyệt vời  💜,2
Chì tốt màu 5- eppresso brown này là hợp vơi tóc đen thuần châu á như mình nhất rồi. 😘 Còn bạn nào tóc nhuộm có thể tham khảo mấy màu khác. 🌟 Đóng gói sản phẩm rất đẹp và chắc chắn,2
 Thời gian giao hàng rất nhanh Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn 😙,2
Ba lô con gà may bị lệch hẳn đi 1 bên chất lượng quá kém! 😬,0
Đẹp hết chỗ chê 😍😍 nhìn sang chảnh ghê lắm 😚😚  💚,2
Ngon cực. 😌 K bể nhiều lắm so với mẻ nguyên. 💘 Đã mua lần 2 😂😂 bịch to chà bá. Giao hàng cực nhanh 👍👍,2
"sản phẩm rất đạp, sh phục vụ dth . 👍 Mik chắc chắn sẽ mua hàng  1 lần nx!!!
 🧡",2
Thảm đẹp y hình giao hàng nhanh 💫,2
Vải vừa ý 😌,2
Mua online nhưng rất tuyệt vời mặt 32 mm cho nữ đeo rất vừa vặn tks shop nhiều :) 👏,2
Bình chán. 😭 Tưởng là bình nhựa in. 💀 Ai dè thuỷ tinh bọc vải trơn tuột. Mà bình nhỏ xíu xiu. Bỏ bình sữa vào ko lọt làm sao ủ cháo ủ sữa. Dùng đựng tiêungủ cốc thì được.,0
Shop giao hàng nhanh. 👏 Hình như xà phòng này chỉ dùng rửa đc tay chứ k dùng rửa mặt hay sao ý. 🤩 Vì t thấy ghi là handwash,2
Giao thieu kep đuoi muỗi tinh dầu.k cần giải quyết.xóA SHOPEE vì có  khong can lam an giả dối 😰,0
 Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Chất lượng sản phẩm kém 😤,0
Hàng chất lượng kém quá vừa  bóc túi bóng đã thấy bong chỉ!  🙅,0
 Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém chủ shop ý thức kém cố tình giao hang lỗi 🥶,0
Nc sơn bị vân đen sơn đặc quánh lại rất khó sơn 🤡,0
Đóng gói cẩn thận phục vụ chu đáo. 😚 Chất lượng sản phẩm quá ok cảm ơn shop về sản phẩm và quà tặng nhỏ nhiều lắm. 🤣 ,2
 Chất lượng sản phẩm tuyệt vời.rẽ và mang êm. 🙌,2
không biết tiki có giao hàng lộn không mà cuốn nhà giả kim bản tiếng anh này rất tệ. 👿 Tệ ở chất lượng trang sách. 🤧 cầm lên là mình mất cả cảm hứng để đọc. giấy của sách màu sẫm và thô. thất vọng quá,0
hình dán bị lẹch 🤍,2
Sai duoc may bua hu mẹ cai bo 😿,0
Khô gà quá uớt. 😣 quá vụn. 🤒 Chất lượng sản phẩm rất kém,0
Dong goi dep. 🧡 SP tuong ung voi tien mua 😄,2
Vỏ chặn bị dính bẩn như qua sd rôigiặt ko sạch. 👿 Vỏ đỗ thô to. 😵 Vỏ cũng ko đc mềm mại lắm,0
Chat luong kem. 🤩,2
 Chất lượng sản phẩm tuyệt vời nhưng ko hiểu sao size ko chuẩn size to hơn bình thường 2 số. 😄 Bình thường mình mang 37mà mình đặt mua 36 nhưng mang vẫn rộng rinh ✨,2
size nhỏ xíu XXL mà như size S 1 lần và mãi mãi... 😓,0
 Chất lượng sản phẩm rất kém hàng Em lấy 1 cái kính 1 cái đồng hồ.  🙅,0
Đặt mua màu trắng. 🙀 Báo ok có hàng. 😔 Giao thì giao màu đen. Shop làm ăn kém,0
Nó tệ hơn so với những gì mình tưởng. 💔 mua nó mà khớp nó sát màn hình khiến cho lớp dán màn hình phải bong ra. 🥶 hình như nó không phù hợp để cho con s7 edge đâu lớp kim loại ở dưới thì mỏng. mới rớt cái nó đã móp vào rồi giống như miếng nhôm mỏng vác lên vậy mà như thế thì làm sao đảm bảo chống lực va đập khi nó bị rớt xuống.,0
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt  Rất đáng tiền  Thời gian giao hàng rất nhanh 💝,2
 Chất lượng sản phẩm tuyệt vời. 🙂 Chính hãng giá rẻ quá ngon 💚,2
"5 sao cho shop về đóng gói và dịch vụ. 😇 Tuy nhiên chai hơi xước 1 chút. 
Tt khá là êm dịu nhưg có vẻ vẫn hơi gắt với da m :(( ( mua mp thì hên xui thôi) nhưng đc mua hàng chính hãng giá tốt là ok r.  😘",2
 Thời gian giao hàng rất nhanh.hàng đẹp chất lượng 🥳,2
Cảm ơn shop nhé. 😅 Shop giao hàng nhanh  nhiệt tình nữa. 😗 Nhưng bị bên vận chuyển lưu kho lâu quá. Nhưng vẫn vote cho shop 5* vì phục vụ quá tốt nhen !,2
Hàng đẹp. 🖤 Núm ăn dặm mềm chất lượng. 👍 Ok,2
 Thời gian giao hàng rất nhanh giá rẻ mà giày cực chất! 💝 Êm chân lắm.thanks shop nhiều 😅,2
"Máy bị lệch trục khoan bị lắc mũiMình muốn đổi lại
Khi nhận hàng ko dc thử
Nên h phát hiện mong đổi lại ☠️",0
Sản phẩm rất đáng tiền đóng gói cẩn thận 💘,2
quá chất lượng tiếc là gửi 2 cái màu xanh( 1 đỏ  1 xanh la đẹp). 😇 Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn 💪,2
"""Cái thiết kế của fuji, không chê vào đâu được. 🤣 Mỗi lần cầm máy lên là cảm xúc lại trào dâng, ngắm máy thôi cũng đã thấy sướng rồi. 😁 Ăn chơi là phải sướng, hehe""",2
Mùi thảo dược xơm xơm siêu yêu ❤️ ✨,2
Son lên màu đẹp và cảm ơn món quà nhỏ của shop 😄,2
Ốp đẹp lắm ưng lắm luân 🧡,2
ok hàng ổn 🤠,2
Cuốn sách này là của tác giả Rawdon Wyatt chứ không phải Nguyễn Hoàng Thanh Ly - Đặng Ái Vy.Trên bìa sách cũng không có ghi tên tác giả này sách này copy từ một cuốn sách khác cùng tên 👿,0
Shop chọn ngay cho màu tím xấu k chịu dc 😫,0
Đặt 1 màu giao 1 màu shop cũng không gọi điện báo hết màu có thể gửi màu khác không mà tự động gửi màu bất kỳ sản phẩm khác với ảnh 🛑,0
Mình nhận được hàng rồi thanks sh nha . 🖤 Fback có tâm nè 💚,2
 Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn 👏,2
Shop gói hàng rất kỹ mùi thơm đễ chịu thích ngay lần đầu sd sẽ tiếp tục sd sp của shop.  🙂,2
Bị hư shop k rep ib 😓,0
Sản phẩm đẹp y như hình 🙌,2
Hi thank shop nha cafe thơm ngon lắm 🤣,2
Dùng cũng ok đấy! 🧡 Còn có cả chức năng soi đèn pin nữa 🤠,2
 Chất lượng sản phẩm tuyệt vời Áo rất mềm mịn và ấm. 🤩 Siêu đáng yêu luôn! 🎉,2
Kính bị vỡ thì dùng kiểu gì 🤧,0
bao bi khong giong hinh 😠,0
không giống hình. 🥶 không có mã vạch mùi thì hôi toàn mùi hóa chất. 🙄 kinh quá. k giám sài luôn. hàng giả,0
Hàng TQ nhái chứ không phải chính hãng Nokia 👿,0
mi dep. 🌟,2
Túi đẹp khá rộng rãi nên mua 🙌,2
Đọc 1/3 cuốn thấy tức rồi cốt truyện như cũ tác giả chỉ thay tên & giới tính thôi. 😞 Không nên đọc. 💀,0
Mình vừa mua một cây màu đỏ hồng về mở ra thì nó thành hồng neon hình trên ảnh và bên ngoài khác nhau cả về chất lượng. 🤦 Làm mình thất vọng nhiều 🥵,0
Ruột ọp ẹp. 😓 Dây cắm điện k chắc chắn. 😒 Hâm nóng khá lâu,0
Đế lót vừa nhận hàng đã bong và ko khớp như này dùng 3 bữa là hỏng 😒,0
Gói hạt nêm đến tháng 3-2018 hết hạn mà nhìn nhàu nhĩ như bị dùng lâu rồi góc trên bên phải thì bị bong tróc. 🙅 Nhìn mà chán. 😿 Shop nên rút kinh nghiệm chứ đồ thế ai muốn mua nữa,0
